locus,length,segSites,nHaps,nucDiv,ttRatio,model,gammaShape,rate1,rate2,rate3,rate4,Q1,Q2,Q3
L50677_,305,4,5,0.0022515938423262323,1,JC,1,1,NA,NA,NA,1,NA,NA
L50727_,302,1,2,1.23390496646749e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L50748_,494,5,4,0.001035298010049697,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L50868_,290,9,5,0.0012855540536654108,3.5,K80,1,1,NA,NA,NA,1,7.075938013681464,NA
L5091_,300,3,4,0.0036950332173362856,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L50969_,302,1,2,1.23390496646749e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L51074_,305,1,2,1.8150718819355112e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L51077_,303,1,2,2.4138431628177064e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L51136_,233,1,2,1.5463530051867255e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L51187_,301,4,3,4.339240317675956e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L51252_,304,1,2,1.8212455958196457e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L51275_,303,4,5,0.001042962423179726,3,JC,1,1,NA,NA,NA,1,NA,NA
L51332_,317,2,3,0.0016370862798260222,0,F81,1,1,NA,NA,NA,1,NA,NA
L51412_,305,1,2,1.2213567803678207e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L5142_,300,4,5,0.0013085617324782146,3,JC,1,1,NA,NA,NA,1,NA,NA
L51440_,301,2,3,4.2016686299292937e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L51448_,303,4,5,0.0023506505705835636,1,JC,1,1,NA,NA,NA,1,NA,NA
L51526_,301,2,3,0.0011051592248981826,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L5155_,300,3,4,3.1002847200253087e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L5164_,306,1,2,1.2172305750287403e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L51714_,294,4,5,0.0018303234554872822,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L518_,300,1,2,8.196485577061344e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L5181_,372,1,2,0.001006363498126892,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L51833_,300,3,5,0.0011699404676310718,2,JC,1,1,NA,NA,NA,1,NA,NA
L5193_,306,2,3,6.852557311272908e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L5200_,301,1,2,1.2381451897199556e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L52084_,304,1,2,6.178618236285339e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L52134_,300,3,4,0.001475942595841362,2,JC,1,1,NA,NA,NA,1,NA,NA
L52180_,306,3,4,2.4457318035299685e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L522_,263,2,3,0.0014460719801355376,1,F81,1,1,NA,NA,NA,1,NA,NA
L52317_,303,2,3,0.001086798725900708,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L52326_,303,4,5,0.0014773403319603654,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L52452_,335,5,5,6.030666581125297e-4,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L52595_,319,3,4,0.0017241984285718142,2,F81,1,1,NA,NA,NA,1,NA,NA
L52637_,300,3,4,0.0012015760259986772,2,JC,1,1,NA,NA,NA,1,NA,NA
L52687_,302,2,4,0.0024266797673860637,1,JC,1,1,NA,NA,NA,1,NA,NA
L52903_,303,8,8,0.00409670174519722,7,K80,1,1,NA,NA,NA,1,16.088811134857682,NA
L52946_,300,4,5,3.1232923988381124e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L5299_,300,1,2,2.4388139541572002e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L52998_,305,1,2,1.2213567803678207e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L5303_,308,4,5,5.390398038633984e-4,3,F81,1,1,NA,NA,NA,1,NA,NA
L53093_,300,2,3,3.6812286100486037e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L53162_,365,3,4,6.907164421055105e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L53218_,411,3,4,2.2504206539531073e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L53253_,352,1,2,1.5656321788625022e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L53504_,301,1,2,5.732153656110905e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L53567_,305,5,7,0.0015821093849394269,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L5362_,301,3,4,0.002127202221782757,2,F81,1,1,NA,NA,NA,1,NA,NA
L5379_,312,5,7,0.002599848659755094,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L53858_,303,3,3,3.0685411904687356e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L5398_,305,1,2,1.2213567803678207e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L54045_,394,1,2,9.382819015846539e-5,0,JC,1,1,NA,NA,NA,1,NA,NA
L5417_,342,2,3,5.57191233658571e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L54264_,303,4,5,6.666533829385694e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L5430_,300,4,5,7.189899629001179e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L54312_,242,1,2,1.4888440091260623e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L54358_,300,1,2,1.2424146558914035e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L5437_,302,7,6,0.0018742787939721455,6,K80,1,1,NA,NA,NA,1,12.058204793782151,NA
L54382_,392,3,4,9.890440987035446e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L54458_,303,1,2,2.4138431628177064e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L54489_,301,5,6,0.001638822730282108,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L54505_,262,4,3,0.001272689072955198,1,JC,1,1,NA,NA,NA,1,NA,NA
L5452_,302,4,5,0.0027208747015206734,0,JC,1,1,NA,NA,NA,1,NA,NA
L54532_,303,1,2,0.001337291884306319,0,JC,1,1,NA,NA,NA,1,NA,NA
L5456_,300,4,7,0.0034005349285323974,0.3333333333333333,F81,1,1,NA,NA,NA,1,NA,NA
L5465_,247,2,3,7.597424304329182e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L54673_,303,4,5,0.0024155510707159268,1,JC,1,1,NA,NA,NA,1,NA,NA
L5483_,307,2,3,1.8253145859484476e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L5562_,345,2,3,4.132797231523782e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L5598_,300,1,2,2.4388139541572002e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L567_,306,3,4,4.243401032391858e-4,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L5828_,299,2,3,1.8131051238350797e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L5860_,301,1,2,1.840021323611601e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L5861_,302,3,4,5.466884504210129e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L5888_,301,3,4,0.0014381973523182262,2,F81,1,1,NA,NA,NA,1,NA,NA
L5978_,301,2,3,2.476290379439911e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L6030_,300,1,2,3.019757844180495e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L609_,302,1,2,1.8337198807225196e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L6090_,301,2,3,4.815009071133161e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L6234_,304,3,4,7.415476616000862e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L6242_,301,1,2,1.840021323611601e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L6286_,315,5,6,0.002687485472866733,1.5,F81,1,1,NA,NA,NA,1,NA,NA
L6408_,348,3,3,4.2342978122794633e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L6416_,281,6,6,0.0020657784215197127,2,F81,1,1,NA,NA,NA,1,NA,NA
L647_,322,2,2,4.533692607087103e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L6514_,303,1,2,1.2296936867184542e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L6515_,301,4,5,0.0021312147293420344,3,F81,1,1,NA,NA,NA,1,NA,NA
L6529_,303,1,2,1.2296936867184542e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L6530_,305,4,5,8.917035382592838e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L6542_,310,4,5,9.886016124548234e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L674_,303,1,2,1.2296936867184542e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L6893_,304,2,3,0.0010831021315949232,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L693_,304,4,6,0.0029122908546237508,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L704_,301,4,4,0.0023857223516733587,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L7210_,354,2,3,9.077331885098046e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L7333_,338,1,2,1.6324579425944385e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L7406_,301,2,3,3.680042647223202e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L7504_,375,6,7,5.904463765466656e-4,5,K80,1,1,NA,NA,NA,1,12.034672533235224,NA
L762_,304,4,5,0.0032209380833234046,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L7624_,303,2,3,9.792005283128433e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L7789_,304,1,2,7.154488150556302e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L7809_,303,3,4,0.0013788509764963409,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L7896_,389,5,6,0.001548784057074827,0.6666666666666666,JC,1,1,NA,NA,NA,1,NA,NA
L7915_,300,2,3,1.8629499382360443e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L792_,374,2,3,6.108570328753816e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L7921_,303,2,3,8.727409359904584e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L7931_,305,2,3,0.001891972123662374,1,JC,1,1,NA,NA,NA,1,NA,NA
L7977_,303,1,2,2.4138431628177064e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L8003_,304,2,3,2.4396747856774066e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L8030_,421,1,2,3.311762234952485e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L8163_,300,5,5,0.002001668056713928,0.6666666666666666,JC,1,1,NA,NA,NA,1,NA,NA
L8165_,417,1,2,6.479601141819657e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L8318_,306,4,5,9.777291887383631e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L8343_,300,3,4,0.001323516723706537,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L8384_,332,3,4,7.071109982956811e-4,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L8409_,398,3,5,0.0020678744314420092,2,JC,1,1,NA,NA,NA,1,NA,NA
L8472_,306,1,2,3.516443883416361e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L852_,305,1,2,2.9685755078384527e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L8562_,388,3,4,2.325821345967e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L8615_,306,2,3,7.72039762865451e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L8634_,304,1,2,1.8212455958196457e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L874_,303,1,2,1.2296936867184542e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L8816_,356,2,3,7.351984071504674e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L8857_,300,1,2,5.751919703200943e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L8887_,305,4,3,0.0011201424916243762,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L9008_,303,3,4,2.470773426091709e-4,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L9017_,307,1,2,0.0012586246114186064,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L9109_,301,1,2,1.2381451897199556e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L915_,303,2,3,5.334365668774035e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L9225_,300,2,2,2.484829311782807e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L9296_,330,1,2,0.0015638031693077565,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L9359_,424,3,4,9.601302520840732e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L9442_,301,7,6,0.0010415323193153515,2.5,F81,1,1,NA,NA,NA,1,NA,NA
L9490_,334,1,2,1.1120378092855156e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L954_,301,4,7,0.004000470036599801,0.3333333333333333,JC+G,0.10596026490045049,1.1472599207832364e-6,0.001590488376377649,0.11012812285816773,3.8882802415055338,1,NA,NA
L9565_,302,2,3,0.0015223873776091948,1,JC,1,1,NA,NA,NA,1,NA,NA
L957_,306,2,3,4.733674458445101e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L9602_,301,2,3,0.002226941695399087,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L964_,303,1,2,1.2255110551309765e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L965_,408,1,2,1.345342224047678e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L9667_,300,1,2,0.0012222829369302004,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L967_,301,2,3,3.0552378987071125e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L969_,304,4,4,0.0022541460287200787,1,JC,1,1,NA,NA,NA,1,NA,NA
L9691_,397,2,3,1.393620647883519e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L9699_,300,3,4,0.0010526013056857725,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L9702_,368,1,2,2.9074508086347566e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L9797_,300,7,7,0.0031721837163153203,0.4,JC,1,1,NA,NA,NA,1,NA,NA
L9805_,302,3,3,6.438013413003987e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L9807_,306,2,3,4.1983184185019054e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L9810_,303,2,2,4.8276863256354127e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L9814_,303,1,2,4.645509483158605e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L9833_,302,2,3,0.0019239777440104196,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L9964_,303,1,2,1.8274614510954806e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L9967_,314,2,3,2.3703963829507045e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L9994_,301,2,3,0.0012198022980204008,1,JC,1,1,NA,NA,NA,1,NA,NA
L9997_,304,2,3,2.451022110261953e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
